SeqID	Pos	Strand	logFC	logCPM	LR	PValue	PValue.adj	MatchedFeatureType	MatchedFeatureID	MatchedFeatureGene	MatchedFeatureDescription	MatchedFeatureStart	MatchedFeatureEnd	MatchedFeatureStrand
NC_000913.3	3426310	-	-0.748237303625961	5.7075551737496	5.041646457391	0.0247449607102308	0.0713423272350587	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3423457	-	-1.89261868332633	7.92072429492764	5.03801432719411	0.0247968978870696	0.071470809164248	rRNA	rna117	rrfF	5S ribosomal RNA	3423423	3423542	-
NC_000913.3	4170656	+	-0.943124991027684	5.69138613033084	5.0370322201243	0.0248109608261971	0.0714900842117503	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
pC008	4768	+	0.65849410403996	4.20988397696094	5.03570755834229	0.0248299419730493	0.0715235148721447	CDS	pC008.17	NA	monomeric derivative of DsRed (Campbell et al., 2002)	4163	4840	+
NC_000913.3	3428688	-	-1.02331276736942	11.6247061868925	5.03388897417335	0.0248560251150298	0.0715773771360616	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	4169106	+	-0.714892722058027	5.07554935640136	5.03186293412956	0.024885117202053	0.0716047073703704	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3426457	-	-0.76315053083376	4.8021825809359	5.03168473874109	0.0248876776158855	0.0716047073703704	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
pC008	1580	+	0.787851036860503	4.03279399543248	5.03188562559218	0.0248847911776951	0.0716047073703704	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
NC_000913.3	3448556	-	0.745578621020922	6.07690432663741	5.02863492845424	0.0249315414643617	0.0717096235650025	CDS	cds3288	rpsQ	30S ribosomal subunit protein S17	3448314	3448568	-
NC_000913.3	224984	+	-1.17959002271718	5.79363410785836	5.02757587766787	0.0249467920126766	0.0717322026042344	rRNA	rna3	rrsH	16S ribosomal RNA	223771	225312	+
NC_000913.3	3720095	+	0.891885456664525	6.68910738367835	5.02437899178784	0.0249928865934173	0.0718426752781552	CDS	cds3532	cspA	cold shock protein CspA	3720049	3720261	+
NC_000913.3	4037831	+	-0.919102747758497	6.68120960864356	5.02388373107627	0.025000035459942	0.0718426752781552	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	2731083	-	-1.01806460365525	11.6164466929443	5.02198488507474	0.0250274641305676	0.0719001807402464	rRNA	rna87	rrsG	16S ribosomal RNA	2729616	2731157	-
NC_000913.3	1147301	+	-0.781093104295378	5.20520478477	5.01832017842446	0.025080488882623	0.0720311640708934	CDS	cds1077	yceD	DUF177 domain-containing protein YceD	1146794	1147315	+
NC_000913.3	4170225	+	-0.739218528095559	4.66033183328267	5.0165153507914	0.0251066458423677	0.0720849283619877	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3426725	-	-0.696066021754352	4.62657106936434	5.014926030711	0.0251297029524119	0.0721297633158806	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	2728837	-	-0.843927392946926	7.28337765137271	5.01182408555454	0.0251747678706249	0.0722377220159761	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	657334	+	-1.77988223146039	7.37265384198438	5.00754833045289	0.0252370234406565	0.072394929923138	CDS	cds629	cspE	transcription antiterminator and regulator of RNA stability	657292	657501	+
NC_000913.3	4212370	+	-0.826822899985585	5.03509039535405	5.00270613167592	0.0253077195821069	0.0724982940535927	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3425688	-	-0.798910422400542	5.11020734065193	5.00266312108768	0.0253083484576734	0.0724982940535927	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	2755838	+	0.677866273535452	4.13442744626495	4.99947740791724	0.0253549732294139	0.0725528271440679	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	3425849	-	-1.00624672153532	4.77027882808098	5.0000340751691	0.0253468196523123	0.0725528271440679	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3428112	-	-0.698575811027057	4.70916805845673	4.99917304586112	0.0253594324114415	0.0725528271440679	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	3427821	-	-1.10551559395048	5.32558486032921	4.9982317325078	0.0253732286666334	0.0725708779774793	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	4038011	+	-0.715584953455014	5.62588209343717	4.99723549449444	0.0253878384092378	0.072591244159511	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	3426418	-	-0.861520909302867	6.0139213074165	4.99347750233224	0.025443027712075	0.0727061520085916	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	226033	+	-0.707473452023706	5.05573442591434	4.98829018211029	0.0255194126837963	0.0728385356725669	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4168682	+	-2.25200502569311	7.30330645360106	4.98840578036015	0.0255177078699931	0.0728385356725669	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4168985	+	-0.866699825102128	6.726806914581	4.98662325704696	0.0255440092298209	0.0728872774402866	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	226772	+	-1.90452823398885	5.71653426610216	4.98479715170032	0.0255709828467839	0.0729239235951753	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	1800296	-	1.01342182436716	6.72383717136004	4.98473516848793	0.0255718989270608	0.0729239235951753	CDS	cds1738	infC	translation initiation factor IF-3	1800096	1800638	-
NC_000913.3	3428190	-	-0.718032092487101	4.75363528315141	4.98162788445822	0.0256178667156912	0.0730144542571081	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	3452987	-	0.595302217962889	3.91696956477542	4.978653765885	0.0256619449058666	0.0731161763587786	CDS	cds3298	rpsJ	30S ribosomal subunit protein S10	3452959	3453270	-
NC_000913.3	3944119	+	-0.884352471184268	6.8592824615939	4.97710563671319	0.0256849202611115	0.0731601328507065	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	1641533	-	1.06803519833903	6.64010972299188	4.97331791456725	0.0257412229299706	0.0732989641187441	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	228086	+	-0.798397304279334	4.98514477209912	4.96864983095568	0.0258107881610981	0.0734754683246767	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4209360	+	-1.15750937730821	5.77235954948276	4.96702091219629	0.0258351087544837	0.0735015289572087	rRNA	rna165	rrsE	16S ribosomal RNA	4208147	4209688	+
NC_000913.3	4035550	+	-0.838079220877207	6.10782725373515	4.96219745929855	0.0259072651030472	0.0736419708632952	rRNA	rna147	rrsA	16S ribosomal RNA	4035531	4037072	+
NC_000913.3	226324	+	-0.847926420602244	5.81382542496784	4.96163776290044	0.0259156514164159	0.0736442126002109	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	480448	-	1.21971610342414	4.02882437610051	4.96093371405237	0.0259262046665424	0.0736526089779588	CDS	cds458	tomB	protein that modulates Hha toxicity	480334	480708	-
NC_000913.3	2663274	-	-1.00907911659021	5.93614218823927	4.95978496707342	0.0259434332488793	0.0736799585354195	CDS	cds2544	trmJ	tRNA Cm32/Um32 methyltransferase	2662583	2663323	-
NC_000913.3	3944169	+	-0.70076112603903	5.11134683868511	4.95758956895533	0.0259763923051613	0.0736872024038421	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4210588	+	-0.867079469167118	6.62138722479109	4.95764645920834	0.025975537674781	0.0736872024038421	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3426398	-	-0.882048794571075	6.09974110942635	4.95774755164582	0.0259740190918384	0.0736872024038421	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3378039	-	1.07812178526245	4.36695993481846	4.95248622665157	0.0260531759363217	0.0738617824951056	CDS	cds3216	rpsI	30S ribosomal subunit protein S9	3377815	3378207	-
NC_000913.3	1799698	-	0.997315434900554	4.70438473631447	4.95142861378291	0.0260691179970107	0.0738853686388961	CDS	cds1736	rplT	50S ribosomal subunit protein L20	1799393	1799749	-
NC_000913.3	3944163	+	-0.730660749943502	4.87219521971469	4.94664525845431	0.0261413471968293	0.0740467791872782	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3423762	-	-1.39522114831639	5.50891368239706	4.94687478135475	0.0261378766302644	0.0740467791872782	rRNA	rna119	rrfD	5S ribosomal RNA	3423668	3423787	-
NC_000913.3	3425128	-	-0.745323903377517	5.04774240890391	4.9420585187459	0.0262108027939764	0.0742218263166851	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	986017	-	-0.980587591151152	6.60216597281392	4.93975773920958	0.0262457149886873	0.074298982297122	CDS	cds919	ompF	outer membrane porin F	985894	986982	-
NC_000913.3	3944269	+	-0.85014025243303	5.8385319397385	4.93578465972621	0.026306116604245	0.0744264997796109	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4180569	+	1.01087984750856	6.36665573383769	4.93625818745179	0.0262989101185566	0.0744264997796109	CDS	cds3941	rplL	50S ribosomal subunit protein L12	4180560	4180925	+
NC_000913.3	4211056	+	-1.85984180014338	5.74745639452855	4.93391669283335	0.02633456468996	0.0744635167852342	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	2728802	-	-1.26805530303981	5.47562531661982	4.92684531928596	0.0264425476723658	0.0747470442077112	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3944249	+	-0.884202290135453	6.68957750523073	4.92574821862047	0.0264593420732518	0.0747727121621079	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	1398585	-	-1.39375190508588	6.00329089870978	4.92355789387985	0.0264929047016187	0.0748457374738531	CDS	cds1341	uspE	universal stress protein with a role cellular motility	1397672	1398622	-
NC_000913.3	1800176	-	-0.686385011581369	4.48607011007257	4.92163488525533	0.0265224076884009	0.0749072545814888	CDS	cds1738	infC	translation initiation factor IF-3	1800096	1800638	-
NC_000913.3	3944273	+	-0.698960013945992	5.69209621736286	4.91580938457531	0.026611991693073	0.0750946245941651	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	3424663	-	0.75061896832462	5.16431219029897	4.9162740626538	0.0266048343872356	0.0750946245941651	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3449765	-	0.663686910013612	4.03267442534585	4.91317154567714	0.0266526595314217	0.0751874938411147	CDS	cds3291	rpsC	30S ribosomal subunit protein S3	3449182	3449883	-
NC_000913.3	1292761	-	0.692152915752998	4.34128870789222	4.91126118228961	0.0266821521343072	0.0752487927372242	CDS	cds1235	hns	DNA-binding transcriptional dual regulator H-NS	1292509	1292922	-
NC_000913.3	1019063	-	-0.880811315189103	5.33688877333019	4.91058019417972	0.0266926735761765	0.0752565692186967	CDS	cds947	ompA	outer membrane porin A	1019013	1020053	-
NC_000913.3	4038912	+	-1.04361949251931	4.70028140572526	4.90625802978745	0.0267595527638719	0.0753825623187122	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
pC008	2254	+	0.576381710982794	3.68212353161167	4.90618443983769	0.026760692967986	0.0753825623187122	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
NC_000913.3	225957	+	-1.18363741910172	6.19399810862917	4.90450344957034	0.0267867520221698	0.0754340462960173	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3944086	+	-0.946881766268725	4.74155602389666	4.90125604322766	0.026837168713748	0.0754919104116195	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
NC_000913.3	4037970	+	-0.719543730051658	5.19247166216452	4.90117341445511	0.0268384528297164	0.0754919104116195	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	4168987	+	-0.815979163473279	6.29891910108634	4.90167373740668	0.0268306783959218	0.0754919104116195	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4169654	+	-1.90917497875899	5.78846970139419	4.90197086620407	0.0268260624698834	0.0754919104116195	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	1757465	+	1.11212481552606	5.71006396906211	4.89725082996917	0.0268994864261766	0.0756416367649926	CDS	cds1697	lpp	murein lipoprotein	1757421	1757657	+
NC_000913.3	2755782	+	-1.88840537190673	10.3400569540085	4.89258848510781	0.0269722180909502	0.0758241618200639	ncRNA	rna89	ssrA	tmRNA	2755593	2755955	+
NC_000913.3	3426446	-	-1.50547306475345	7.73307765941248	4.89136288570762	0.0269913711191546	0.0758560047138202	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	1641543	-	0.938455869514539	5.57110477291875	4.88919845211729	0.0270252303053887	0.0759291470580095	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	226224	+	-0.712048738047619	5.14460514727321	4.88788159422282	0.0270458520984119	0.0759297137498668	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	1151353	+	-0.936032050774346	4.55774627403269	4.88821575260273	0.0270406176806701	0.0759297137498668	CDS	cds1082	fabG	3-oxoacyl-[acyl-carrier-protein] reductase FabG	1150670	1151404	+
NC_000913.3	4169132	+	-0.718321144279801	6.11275286755126	4.88718509142623	0.0270567658405076	0.0759297137498668	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3426441	-	-0.728174219259069	5.19302892229493	4.88767725459314	0.0270490534918638	0.0759297137498668	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	4169736	+	-0.851003565966182	6.37598839205762	4.88425576463041	0.0271027166252564	0.0760142468063837	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4210320	+	-0.725108905481576	6.25080801696914	4.88376551344391	0.0271104148570792	0.0760142468063837	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	3720100	+	0.914581595379611	7.6214631346861	4.88299235079589	0.0271225601630583	0.0760263087508745	CDS	cds3532	cspA	cold shock protein CspA	3720049	3720261	+
NC_000913.3	3428680	-	-0.631243033014465	4.65572414065788	4.88060141180599	0.0271601542917135	0.0761096778113845	rRNA	rna123	rrsD	16S ribosomal RNA	3427221	3428762	-
NC_000913.3	225800	+	-2.21381650758057	7.2943495990404	4.87771077190541	0.0272056778790021	0.0762144048358299	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
pC008	1498	+	0.953218411738673	5.55103287558816	4.87723029836432	0.0272132523611686	0.0762144048358299	promoter	pC008.6	bla	NA	1460	1564	+
NC_000913.3	3423458	-	-0.8373635584215	4.41540131537364	4.87660288524108	0.0272231465915993	0.0762200924068087	rRNA	rna117	rrfF	5S ribosomal RNA	3423423	3423542	-
NC_000913.3	4040318	+	-0.711433502549471	4.98679809403603	4.8733165700723	0.0272750325426415	0.0763433122829408	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	4168930	+	-0.905239841310025	5.35555292622917	4.85532205508213	0.0275609679309384	0.0770546472900449	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3210788	+	0.678094848270085	4.01454447204312	4.85362674818007	0.0275880668261594	0.0770859416967321	CDS	cds3057	rpsU	30S ribosomal subunit protein S21	3210781	3210996	+
NC_000913.3	2727716	-	-0.940711540090561	4.73400798021811	4.85390037390082	0.0275836911385323	0.0770859416967321	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
NC_000913.3	3426348	-	-0.897633676321332	6.22937974827004	4.85163457608039	0.0276199464338483	0.0771527783237153	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	1641548	-	0.913485101599755	5.9026600208622	4.85003676805228	0.0276455429476199	0.0772020304786172	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	228538	+	-0.808891750079874	4.94135432784163	4.84510783999438	0.0277246588189527	0.0773783812070569	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3426382	-	-0.759400249255438	6.63821816567499	4.8408924936268	0.0277925076061743	0.0775231010724165	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	3447731	-	0.714805673177088	5.22112861502737	4.84133251654855	0.0277854170785035	0.0775231010724165	CDS	cds3286	rplX	50S ribosomal subunit protein L24	3447453	3447767	-
NC_000913.3	1641488	-	1.0471695139842	7.09611781315673	4.83934699484769	0.0278174266886425	0.0775702867931563	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	3426712	-	-1.52558406554508	6.54954233371045	4.83676102384663	0.0278591739823201	0.0776420280076564	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
NC_000913.3	2804836	+	0.792631812609068	4.78004772955213	4.83088551221685	0.0279542693204626	0.0778361534468304	CDS	cds2678	proV	glycine betaine ABC transporter ATP binding subunit ProV	2804815	2806017	+
NC_000913.3	4167626	+	-0.791703864550816	5.04261158171307	4.83051936725716	0.02796020655598	0.0778361534468304	rRNA	rna156	rrsB	16S ribosomal RNA	4166659	4168200	+
NC_000913.3	4180601	+	0.753970366734849	3.92788309258682	4.82997846782398	0.0279689799293624	0.0778361534468304	CDS	cds3941	rplL	50S ribosomal subunit protein L12	4180560	4180925	+
NC_000913.3	4180647	+	1.20080749249315	5.72767386289111	4.8211818396498	0.0281120637927433	0.0781894503136472	CDS	cds3941	rplL	50S ribosomal subunit protein L12	4180560	4180925	+
NC_000913.3	4169023	+	-0.921918201224371	4.76160910212883	4.81916376363096	0.028144996625388	0.078236149208456	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	2728250	-	-0.995664616675619	4.77424831115226	4.81925535809278	0.0281435010327613	0.078236149208456	rRNA	rna85	rrlG	23S ribosomal RNA	2726281	2729184	-
pC008	1548	+	0.873305583209075	5.79062910835364	4.81292436888522	0.0282470710389336	0.078474880934475	promoter	pC008.6	bla	NA	1460	1564	+
NC_000913.3	4169186	+	-0.854414346844495	6.65301302253219	4.81031956042181	0.0282897987594325	0.0785367771644977	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	4210084	+	-2.22373497448262	7.30793584483613	4.81007987135467	0.0282937338536988	0.0785367771644977	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4210322	+	-0.703142011518118	5.16246972284913	4.80909781393621	0.0283098627269942	0.0785367771644977	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4210384	+	-0.876418313583823	6.80290085974362	4.80943858403957	0.028304264986854	0.0785367771644977	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
NC_000913.3	4169056	+	-0.864671622908694	6.82882500498531	4.80398138511099	0.0283940476096794	0.0787027462054967	rRNA	rna158	rrlB	23S ribosomal RNA	4168641	4171544	+
NC_000913.3	3426512	-	-0.685068517434191	4.5900404345144	4.80408021929179	0.0283924189426412	0.0787027462054967	rRNA	rna120	rrlD	23S ribosomal RNA	3423880	3426783	-
pC008	1571	+	0.723712070600818	4.66496278385415	4.80313720164437	0.028407962689048	0.078718805701813	CDS	cds_pC008.7	bla	beta-lactamase	1565	2425	+
NC_000913.3	4038035	+	-0.717429841161427	4.70162314790182	4.80251240241217	0.0284182661238865	0.0787248509685143	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	1641500	-	1.25737079990672	6.61375049478616	4.79760556472465	0.0284993191203238	0.0789268286380852	CDS	cds1575	cspB	Qin prophage; cold shock-like protein CspB	1641339	1641554	-
NC_000913.3	225987	+	-1.28367298335021	6.60185580143302	4.7931343550232	0.0285733857920236	0.0790683737924158	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	4037560	+	-2.18502249048774	7.30737911667947	4.79304302431842	0.0285749007938546	0.0790683737924158	rRNA	rna150	rrlA	23S ribosomal RNA	4037519	4040423	+
NC_000913.3	4210389	+	-0.783143662110177	6.29278054183087	4.79124238233879	0.0286047870849401	0.0791284820817136	rRNA	rna167	rrlE	23S ribosomal RNA	4210043	4212946	+
pC008	3966	-	0.969025666548216	6.10271848191901	4.78848462143276	0.0286506223257281	0.0792100633780042	CDS	pC008.12	tetR from transposon Tn10	tetracycline repressor TetR	3430	4053	-
NC_000913.3	226156	+	-0.982445092329714	4.7338369804483	4.78493229947382	0.0287097762349754	0.0793382273000702	rRNA	rna6	rrlH	23S ribosomal RNA	225759	228662	+
NC_000913.3	3943745	+	-2.21659508183154	7.29666660579233	4.7847179323104	0.0287133499812902	0.0793382273000702	rRNA	rna137	rrlC	23S ribosomal RNA	3943704	3946607	+
