GeneID	Name	NT1_5min	NT2_5min	NT3_5min	T1_5min	T2_5min	T3_5min
gene3155	ubiK	2190	2834	3371	6579	6046	4487
gene3156	ygiL	228	171	145	288	445	280
gene3158	insC-5	233	201	291	224	298	196
gene3159	insD-5	254	297	332	287	392	303
gene3160	yqiH	1817	1795	1615	3353	4802	3400
gene3161	yqiI	2355	2493	2513	4335	5454	4179
gene3162	glgS	606	453	588	288	415	267
gene3163	yqiJ	2780	4337	4952	6791	7602	6219
gene3164	yqiK	416	464	524	850	951	791
gene3165	sibD	5793	3377	2857	3638	4268	4149
gene3166	ibsD	5767	3341	2821	3585	4201	4077
gene3167	sibE	4937	2473	2900	2426	2348	2189
gene3168	ibsE	4899	2427	2870	2392	2309	2142
gene3169	rfaE	769	744	788	782	859	747
gene3170	glnE	485	581	607	235	318	285
gene3171	ygiF	394	468	527	342	477	399
gene3172	ygiM	961	1038	991	583	954	631
gene3173	cca	437	588	455	296	453	364
gene3174	bacA	294	361	339	441	439	467
gene3175	folB	741	1034	1004	1040	1327	1338
gene3176	plsY	615	1004	1164	1205	1317	1403
gene3177	ttdR	209	447	511	311	373	310
gene3178	ttdA	82	75	63	87	93	95
gene3179	ttdB	28	19	12	23	32	24
gene3180	ttdT	69	46	53	65	81	71
gene3181	tsaD	684	634	649	829	1178	877
gene3182	rpsU	33734	32434	36986	78236	84695	72750
gene3183	dnaG	4810	3698	3774	7448	8283	7244
gene3184	rpoD	3785	3484	4128	4250	5009	4464
gene3185	mug	100	89	85	130	146	132
gene3186	ileX	9	6	5	6	10	5
gene3187	nfeF	254	194	182	431	554	417
gene3188	nfeR	452	406	340	279	359	232
gene3189	aer	6205	5380	6212	1655	2325	1735
gene3190	patA	95	98	70	65	92	68
gene3191	ygjH	193	203	152	37	51	41
gene3192	ebgR	540	529	423	277	564	311
gene3193	ebgA	258	269	230	182	198	162
gene3194	ebgC	56	89	71	66	87	51
gene3195	ygjI	121	154	157	167	198	167
gene3196	ygjJ	36	40	48	51	61	32
gene3197	ygjK	92	117	122	100	99	72
gene3198	fadH	411	442	363	119	171	136
gene3199	higA	517	512	474	627	949	601
gene3200	higB	1364	1654	2086	2196	2772	2154
gene3201	rlmG	535	483	367	753	976	703
gene3202	ygjP	134	156	127	169	245	176
gene3203	ygjQ	58	39	52	73	85	61
gene3204	ygjR	383	519	383	181	199	168
gene3205	alx	285	221	184	421	519	321
gene3206	sstT	1187	772	671	726	930	669
gene3207	ygjV	147	111	86	117	219	135
gene3208	uxaA	339	533	458	229	294	268
gene3209	uxaC	465	661	788	341	367	284
gene3210	exuT	190	261	271	100	129	104
gene3211	exuR	2897	3143	2590	2455	3475	1904
gene3212	yqjA	1028	1066	947	976	1202	862
gene3213	mzrA	312	429	306	245	302	285
gene3214	yqjC	529	686	644	375	523	324
gene3215	yqjD	426	514	495	306	379	302
gene3216	yqjE	316	294	255	164	200	147
gene3217	yqjK	273	236	141	161	170	169
gene3218	yqjF	85	99	102	119	160	118
gene3219	yqjG	203	248	220	210	273	198
gene3220	yhaH	780	791	1046	823	1068	762
gene3221	yhaI	144	166	163	228	314	224
gene3222	yhaJ	293	336	384	251	336	257
gene3223	yhaK	76	90	112	125	116	107
gene3224	yhaL	301	196	177	245	212	172
gene3225	cyuA	658	733	799	276	302	270
gene3226	cyuP	1217	1092	1030	474	597	461
gene3227	tdcG	323	337	438	170	210	168
gene3228	tdcF	43	94	100	36	31	27
gene3229	tdcE	264	887	1073	254	272	286
gene3230	tdcD	210	1279	1458	196	238	203
gene3231	tdcC	474	3225	4034	365	422	366
gene3232	tdcB	485	4210	4327	144	217	169
gene3233	tdcA	1936	15730	16039	351	518	348
gene3234	tdcR	75	121	129	130	185	123
gene3235	yhaB	1242	2875	4227	4227	4704	4821
gene3236	yhaC	303	315	362	497	716	563
gene3237	rnpB	100933	34967	25608	32817	34179	27283
gene3238	garK	47	61	50	31	38	32
gene3239	garR	39	53	67	20	44	21
gene3240	garL	33	54	63	36	25	39
gene3241	garP	62	106	93	27	30	23
gene3242	garD	92	192	227	102	106	73
gene3243	prlF	1140	1237	1207	1383	2087	1265
gene3244	yhaV	1130	1146	980	1569	2084	1309
gene3245	agaR	3079	3249	3509	3184	3935	2833
gene3246	kbaZ	110	192	223	60	73	48
gene3247	agaV	15	28	34	13	14	6
gene3250	agaS	43	39	35	29	61	32
gene3251	kbaY	210	193	110	212	400	261
gene3252	agaB	62	68	52	84	131	107
gene3253	agaC	34	32	37	51	55	39
gene3254	agaD	70	90	100	103	116	117
gene3255	agaI	44	59	54	54	94	76
gene3256	yraH	408	434	367	535	882	587
gene3257	yraI	124	125	131	254	361	222
gene3258	yraJ	791	854	799	877	1114	916
gene3259	yraK	289	384	353	349	461	362
gene3260	rsmI	170	216	219	152	232	184
gene3261	lpoA	732	981	953	785	1008	869
gene3262	yraN	955	1379	1156	658	941	776
gene3263	diaA	1002	1005	1095	831	1235	878
gene3264	yraP	949	1104	1838	653	792	620
gene3265	yraQ	150	128	119	149	172	173
gene3266	yraR	126	148	126	90	145	98
gene3267	yhbO	38	51	59	39	73	59
gene3268	yhbP	155	254	215	208	273	240
gene3269	yhbQ	206	205	163	161	260	154
gene3270	yhbS	317	649	604	216	231	207
gene3271	yhbT	1416	3433	3375	878	1110	823
gene3272	yhbU	50	238	260	15	20	16
gene3273	yhbV	50	233	314	31	36	25
gene3274	yhbW	227	376	342	149	168	142
gene3275	mtr	262	324	252	349	375	332
gene3276	deaD	11907	10518	10595	19311	20118	18291
gene3277	yrbN	1208	1216	1027	2943	3264	2781
gene3278	nlpI	40236	46174	40906	57359	61990	50233
gene3279	pnp	13633	15115	17780	15785	18201	14773
gene3280	sraG	7690	6979	7159	11818	14286	11345
gene3281	rpsO	117551	52928	28958	66184	153597	64050
gene3282	truB	3032	3460	3622	4758	4586	4148
gene3283	rbfA	921	986	1087	1258	1462	1250
gene3284	infB	22840	22718	28544	27678	30028	27183
gene3285	nusA	8579	9613	12495	15414	15755	14903
gene3286	rimP	4528	4168	4893	9309	9868	7798
gene3287	metY	893	710	480	1312	1313	942
gene3288	argG	463	440	463	533	614	430
gene3289	yhbX	1325	1351	1398	4085	4332	3410
gene3290	leuU	5761	1033	628	1749	2119	1403
gene3291	secG	33209	13738	11825	67206	80677	46055
gene3292	glmM	1784	2171	2213	1178	1334	1264
gene3293	folP	721	953	1127	660	822	733
gene3294	ftsH	7224	6688	7492	7993	8831	7692
gene3295	rlmE	2694	2697	2534	2676	3036	2415
gene3296	yhbY	8577	5247	5748	6960	8077	5934
gene3297	greA	4037	3257	3245	7038	8378	6360
gene3298	dacB	361	435	439	394	591	464
gene3299	obgE	6654	5372	6229	6013	7067	5950
gene3300	yhbE	1661	1624	1562	3147	3415	3424
gene3301	rpmA	15468	8222	6555	27526	28960	20156
gene3302	rplU	65302	39382	39854	114674	140719	100981
gene3303	ispB	1046	1111	1171	1126	1395	1079
gene3304	sfsB	188	155	150	202	281	202
gene3305	murA	2104	2299	2672	2302	2528	2345
gene3306	ibaG	797	890	1056	1170	1226	1232
gene3307	mlaB	634	687	685	603	709	613
gene3308	mlaC	1012	1128	1289	1135	1343	1223
gene3309	mlaD	705	861	1080	908	1008	1020
gene3310	mlaE	772	823	883	849	1013	957
gene3311	mlaF	2283	2143	2149	1815	2125	1840
gene3312	yrbG	2414	5806	6753	3685	4745	4408
gene3313	kdsD	1549	2108	2453	1852	1794	1763
gene3314	kdsC	1522	1858	2135	1687	2124	1740
gene3315	lptC	1394	1460	1686	1333	2026	1526
gene3316	lptA	1031	1048	1309	758	1074	810
gene3317	lptB	1571	2084	2677	1218	1442	1228
gene3318	rpoN	3779	5686	7213	3828	4180	3821
gene3319	hpf	1022	1194	997	751	1165	707
gene3320	ptsN	814	1018	985	583	733	625
gene3321	rapZ	1149	1269	1269	560	737	627
gene3322	npr	918	1098	1134	507	544	498
gene3323	yrbL	8713	8535	8742	14990	15348	12343
gene3324	mtgA	622	600	548	887	875	835
gene3325	elbB	330	531	542	266	352	320
gene3326	arcZ	1560	1346	1114	481	695	647
gene3327	arcB	1786	2249	2343	1427	1951	1482
gene3328	yhcC	40	68	81	30	37	41
gene3329	gltB	973	914	952	633	814	756
gene3330	gltD	622	468	455	355	423	330
gene3331	gltF	829	1286	1230	1554	1741	1651
gene3332	yhcA	298	331	284	588	804	594
gene3333	yhcD	1562	1728	1809	2120	2875	1995
gene3335	insH-10	529	577	526	314	493	294
gene3336	yhcF	971	1342	1520	1782	2124	1666
gene3337	yhcG	364	477	515	738	794	645
gene3338	yhcH	211	397	289	90	153	100
gene3339	nanK	61	200	149	11	18	12
gene3340	nanE	199	350	333	27	25	21
gene3341	nanT	645	1258	1128	73	90	66
gene3342	nanA	3294	8161	7473	1685	2074	2019
gene3343	nanR	1680	1729	1675	1352	1898	1200
gene3344	dcuD	184	200	168	195	249	200
gene3345	sspB	1365	1454	1484	1437	1384	1338
gene3346	sspA	5724	6447	6372	7610	8836	7456
gene3347	rpsI	38023	28635	25309	71246	67042	51676
gene3348	rplM	28224	20766	23633	62871	57471	44285
gene3349	zapE	804	662	558	658	925	606
gene3350	yhcB	3713	3453	3703	5022	5436	3751
gene3351	degQ	326	352	379	336	486	418
gene3352	degS	1668	1266	1319	1387	2019	1382
gene3353	mdh	3751	4251	4137	4462	4678	3849
gene3354	argR	4060	2595	2660	3570	4851	3422
gene3355	yhcN	10320	15479	16881	29996	35041	28768
gene3356	yhcO	231	354	404	189	326	227
gene3357	aaeB	146	161	132	223	286	226
gene3358	aaeA	109	143	143	187	236	193
gene3359	aaeX	135	132	86	172	292	192
gene3360	aaeR	489	897	983	628	691	734
gene3361	tldD	1497	1793	1644	1251	1560	1220
gene3362	yhdP	1505	1696	1510	634	815	577
gene3363	rng	2448	2703	2674	1530	1676	1423
gene3364	yhdE	700	849	836	450	583	432
gene3365	mreD	410	376	324	171	213	161
gene3366	mreC	846	889	931	567	597	580
gene3367	mreB	2600	2550	2270	2931	3568	3013
gene3368	csrD	1170	1131	1215	1205	1566	1381
gene3369	yhdH	286	745	764	257	250	231
gene3372	accB	5739	4069	5706	5372	6422	5650
gene3373	accC	7736	5417	6321	6046	6361	6201
gene3374	yhdT	153	148	217	220	225	212
gene3375	panF	434	429	439	526	574	482
gene3376	prmA	1343	1082	1241	840	928	728
gene3377	dusB	6818	4265	5131	17766	16034	14313
gene3378	fis	3616	1967	2090	8907	9477	7178
gene3379	yhdJ	218	195	238	351	459	314
gene3380	yhdU	633	653	852	827	1056	779
gene3381	envR	214	155	198	341	464	330
gene3382	acrE	78	70	80	91	127	88
gene3383	acrF	160	194	193	180	228	187
gene3384	yhdV	39	35	29	58	63	53
gene3386	yhdX	41	44	56	55	80	62
gene3387	yhdY	32	23	23	34	38	50
gene3388	yhdZ	111	81	66	131	287	153
gene3389	rrfF	436479	227638	155583	239217	267151	212764
gene3390	thrV	2027	1049	626	2025	2249	1811
gene3391	rrfD	386505	239449	190844	188361	225523	177674
gene3392	rrlD	1771546	1435706	1359503	934019	1096542	958653
gene3393	alaU	8182	4247	4392	18291	20029	18019
gene3394	ileU	16932	6687	6360	16112	15910	16384
gene3395	rrsD	483538	582563	552440	313501	389795	413043
gene3396	yrdA	2174	2201	2646	2474	2729	1760
gene3397	yrdB	655	694	579	659	694	537
gene3398	aroE	855	919	853	689	795	587
gene3399	tsaC	560	676	788	594	737	579
gene3400	yrdD	1800	2372	2596	2513	2990	2525
gene3401	smg	2098	2055	2185	2131	2418	1555
gene3402	smf	1663	2363	2278	1228	1390	1072
gene3403	def	7326	7117	6910	8449	10239	7656
gene3404	fmt	2735	1650	1192	2315	3261	2099
gene3405	rsmB	840	793	807	686	757	725
gene3406	trkA	813	640	663	626	657	595
gene3407	mscL	3689	2649	2203	4050	6499	3851
gene3408	arfA	3349	3571	3629	4096	6771	5030
gene3409	zntR	615	506	527	762	983	699
gene3410	yhdN	434	391	437	617	890	635
gene3411	rplQ	33433	25078	25250	36980	35648	33263
gene3412	rpoA	50325	44534	54481	56630	50417	49823
gene3413	rpsD	55880	44689	63879	55644	56866	51292
gene3414	rpsK	62953	39048	44083	56862	64628	53326
gene3415	rpsM	48492	35095	38756	48003	55393	44922
gene3416	rpmJ	6034	7183	6181	7099	7835	7870
gene3417	secY	64583	67916	61765	71031	70960	64131
gene3418	rplO	20976	23126	26935	20806	19010	18259
gene3419	rpmD	6452	7779	6786	6881	7431	6842
gene3420	rpsE	27378	24938	24619	25715	29126	24038
gene3421	rplR	30081	26227	27257	24502	26780	23696
gene3422	rplF	25023	23593	24396	25795	27657	26986
gene3423	rpsH	25264	22543	24089	27148	30452	28042
gene3424	rpsN	26115	21767	24435	36907	37756	37976
gene3425	rplE	81674	92396	115605	126652	121313	110881
gene3426	rplX	46318	50938	62782	75748	74855	70655
gene3427	rplN	48892	45040	53394	76569	78108	61730
gene3428	rpsQ	73052	68087	67745	110796	105902	108359
gene3429	rpmC	57036	47266	39610	69805	72744	68650
gene3430	rplP	18292	13719	15407	19134	19150	16756
gene3431	rpsC	53805	47920	49352	68236	66089	59642
gene3432	rplV	56404	48457	67250	84230	77427	71263
gene3433	rpsS	14942	15560	17341	16889	20859	18263
gene3434	rplB	27978	24299	23057	32881	37217	35890
gene3435	rplW	25472	19863	20302	28943	30362	28202
gene3436	rplD	43301	39133	50900	71913	63167	63539
gene3437	rplC	37758	33547	37640	66915	59155	58172
gene3438	rpsJ	38808	27323	30683	68533	72278	58094
gene3439	gspB	94	88	92	120	123	100
gene3440	gspA	257	266	355	439	548	482
gene3441	gspC	315	353	364	566	728	558
gene3442	gspD	289	362	360	400	518	356
gene3443	gspE	116	128	126	132	176	150
gene3444	gspF	112	88	129	82	106	81
gene3445	gspG	14	16	10	13	19	18
gene3446	gspH	15	13	11	15	16	11
gene3447	gspI	27	30	41	37	49	41
gene3448	gspJ	89	70	81	83	106	67
gene3449	gspK	69	70	67	81	98	97
gene3450	gspL	405	447	388	419	686	446
gene3451	gspM	80	78	78	125	154	109
gene3452	gspO	118	135	85	137	195	145
gene3453	bfr	1094	1252	1526	1371	1699	1258
gene3454	bfd	645	446	346	557	838	590
gene3455	chiA	626	623	631	764	916	699
gene3456	tufA	119437	106529	107394	117415	127288	103317
gene3457	fusA	101072	93750	101611	94791	99312	90499
gene3458	rpsG	44205	41836	46972	100888	90460	81326
gene3459	rpsL	12738	14376	14606	34593	31761	28979
gene3460	tusB	234	231	231	161	191	156
gene3461	tusC	144	180	211	123	140	112
gene3462	tusD	143	164	182	101	100	94
gene3463	yheO	1090	1219	1158	1148	1546	1085
gene3464	fkpA	25445	18185	16783	21728	29458	16375
gene3465	slyX	565	430	410	575	843	589
gene3466	slyD	13485	9667	9535	13780	14935	9894
gene3467	yheV	218	250	271	215	293	214
gene3468	kefB	370	377	333	264	365	269
gene3469	kefG	76	83	62	56	63	60
gene3470	yheS	1098	854	730	973	1429	982
gene3471	yheT	215	167	194	114	128	128
gene3472	yheU	204	291	321	164	189	175
gene3473	prkB	323	366	348	222	274	213
gene3474	yhfA	2058	2534	2290	1055	1628	993
gene3475	crp	11414	10627	9274	11426	13703	8305
gene3476	yhfK	896	1069	903	394	496	395
gene3477	argD	149	191	164	242	258	250
gene3478	pabA	175	118	91	231	330	233
gene3479	fic	78	126	132	81	112	81
gene3480	yhfG	80	179	142	84	103	94
gene3481	ppiA	563	533	465	636	829	580
gene3482	tsgA	713	753	518	1248	1627	1485
gene3483	nirB	591	5887	7063	171	227	186
gene3484	nirD	19	219	245	10	19	8
gene3485	nirC	235	575	658	526	498	494
gene3486	cysG	519	821	841	715	810	704
gene3487	yhfL	500	442	471	707	992	629
gene3488	frlA	20	20	22	10	35	16
gene3489	frlB	42	45	43	48	66	42
gene3490	frlC	29	39	34	20	22	30
gene3491	frlD	32	26	23	30	26	28
gene3492	frlR	167	191	203	211	276	209
gene3493	yhfS	58	65	64	56	79	54
gene3494	yhfT	58	44	35	43	51	44
gene3495	yhfU	169	205	209	185	317	179
gene3496	php	222	215	208	232	433	260
gene3497	yhfW	30	24	21	15	26	23
gene3498	yhfX	20	15	12	12	8	10
gene3499	yhfY	261	138	132	36	56	34
gene3500	yhfZ	749	535	469	366	320	297
gene3501	trpS	1836	1704	1554	1716	2340	1665
gene3502	gph	336	446	466	322	416	343
gene3503	rpe	365	344	399	216	267	217
gene3504	dam	578	551	541	472	629	450
gene3505	damX	2795	2575	2617	2002	2519	2114
gene3506	aroB	1994	1966	1728	2042	2383	1837
gene3507	aroK	4265	3641	3609	4985	6002	4636
gene3508	hofQ	73	53	79	60	66	53
gene3509	hofP	15	12	23	8	7	7
gene3510	hofO	4	11	3	11	5	2
gene3511	hofN	7	12	11	13	5	6
gene3512	hofM	35	50	41	20	46	25
gene3513	mrcA	1174	1062	1032	1723	2039	1513
gene3514	nudE	3907	3690	3522	5866	7269	5831
gene3515	igaA	3401	2436	2358	2048	2687	2019
gene3516	yrfG	652	681	544	455	620	492
gene3517	hslR	135	141	140	130	149	115
gene3518	hslO	558	473	480	458	561	467
gene3519	yhgE	833	904	834	627	871	673
gene3520	pck	5469	7296	7322	3231	4039	3037
gene3521	envZ	573	766	597	364	426	459
gene3522	ompR	783	1126	1181	890	1021	965
gene3523	greB	92	119	136	128	162	160
gene3524	yhgF	759	729	744	591	667	608
gene3525	feoA	349	691	505	195	270	191
gene3526	feoB	1034	4086	3351	751	845	773
gene3527	feoC	126	395	381	78	87	73
gene3528	rpnA	278	336	314	261	385	305
gene3529	bioH	312	466	444	370	431	359
gene3530	yhgH	544	707	713	650	778	587
gene3531	nfuA	891	1207	1251	1885	2083	1789
gene3532	gntT	1169	2017	1748	410	541	343
gene3533	malQ	529	873	922	711	899	692
gene3534	malP	1348	2865	2908	2466	3216	2336
gene3535	malT	6032	10146	8859	1598	2114	1704
gene3536	rtcA	55	50	51	22	23	13
gene3537	rtcB	135	134	157	137	170	133
gene3538	rtcR	153	117	103	142	183	140
gene3540	glpG	537	624	515	604	721	628
gene3541	glpE	552	494	415	520	763	627
gene3542	glpD	17099	22584	20452	7165	7982	6360
gene3543	yzgL	354	219	175	138	204	121
gene3544	glgP	2123	2015	2365	1411	1723	1291
gene3545	glgA	243	374	363	132	164	178
gene3546	glgC	353	453	527	218	256	221
gene3547	glgX	295	425	377	141	188	137
gene3548	glgB	475	679	734	298	386	301
gene3549	asd	1063	1119	1095	897	1067	859
gene3550	yhgN	256	248	290	346	413	331
gene3551	gntU	191	934	763	78	100	85
gene3552	gntK	589	2554	2057	172	211	157
gene3553	gntR	1419	2675	1923	1095	1456	1242
gene3554	yhhW	314	464	393	338	465	311
gene3555	yhhX	399	455	379	674	826	527
gene3556	ryhB	184	122	60	108	172	161
gene3557	yhhY	88	134	155	151	159	132
gene3558	yhhZ	234	254	318	477	661	526
gene3560	insA-6	532	679	593	663	895	785
gene3561	insB-6	276	232	233	351	507	332
gene3562	yrhD	171	240	322	456	681	535
gene3563	yrhB	65	77	66	121	220	136
gene3564	ggt	83	92	94	113	151	88
gene3565	yhhA	239	285	179	166	261	191
gene3566	ugpQ	91	68	57	68	85	83
gene3567	ugpC	51	32	43	28	42	43
gene3568	ugpE	37	47	47	14	20	12
gene3569	ugpA	47	29	25	18	31	19
gene3570	ugpB	204	194	179	101	165	144
gene3571	livF	41	57	47	44	66	46
gene3572	livG	55	44	37	32	42	30
gene3573	livM	66	67	57	50	63	63
gene3574	livH	32	22	16	11	19	20
gene3575	livK	208	246	224	166	233	169
gene3576	panZ	111	124	106	120	162	136
gene3577	livJ	167	145	131	174	259	210
gene3578	rpoH	15141	15235	15050	16203	15488	11505
gene3579	ftsX	1214	1229	1172	838	933	798
gene3580	ftsE	954	1184	1071	976	982	921
gene3581	ftsY	3761	4347	5608	5099	5244	5047
gene3582	rsmD	277	290	299	345	401	307
gene3583	yhhL	157	120	115	181	200	147
gene3584	yhhM	289	237	234	294	401	290
gene3585	yhhN	426	621	498	556	626	527
gene3586	zntA	2992	3969	4737	6553	9043	6495
gene3587	tusA	310	173	160	382	632	404
gene3588	yhhQ	1159	1155	988	1706	2476	1935
gene3589	dcrB	1617	1989	2066	1554	2036	1559
gene3590	yhhS	169	268	191	169	224	233
gene3591	yhhT	89	151	113	79	96	79
gene3592	acpT	433	607	588	677	774	737
gene3593	nikA	122	321	370	39	51	45
gene3594	nikB	73	269	245	15	12	10
gene3595	nikC	32	216	198	8	7	7
gene3596	nikD	39	190	168	18	27	12
gene3597	nikE	62	269	350	66	74	63
gene3598	nikR	47	88	93	64	65	60
gene3599	rhsB	313	287	274	439	702	490
gene3600	yhhH	337	228	233	372	579	406
gene3602	yhhI	930	930	1048	1459	1938	1393
gene3603	yhhJ	124	136	126	90	124	90
gene3604	rbbA	323	324	282	327	365	347
gene3605	yhiI	460	411	386	529	617	451
gene3606	yhiJ	748	749	853	1825	2302	1730
gene3608	yhiM	234	215	206	455	610	362
gene3609	yhiN	494	525	468	600	772	633
gene3610	pitA	1819	2015	1833	2910	3046	2754
gene3611	uspB	122	153	129	116	160	128
gene3612	uspA	4182	5190	4435	5179	7250	4149
gene3613	dtpB	695	1360	1375	636	806	674
gene3614	rsmJ	103	111	126	53	64	58
gene3615	prlC	821	909	972	650	736	684
gene3616	rlmJ	317	284	273	273	372	321
gene3617	gor	461	487	474	445	562	478
gene3618	dinQ	4429	1182	613	690	1319	679
gene3619	agrA	167	105	119	233	267	241
gene3620	agrB	465	240	239	537	774	556
gene3621	arsR	163	125	171	299	409	302
gene3622	arsB	106	99	84	129	191	154
gene3623	arsC	60	87	90	87	115	87
gene3625	insH-11	541	623	572	373	582	387
gene3626	slp	281	192	199	513	678	438
gene3627	dctR	208	237	286	487	720	493
gene3628	yhiD	112	72	57	137	191	121
gene3629	hdeB	307	160	173	238	416	252
gene3630	hdeA	539	527	520	708	1024	733
gene3631	hdeD	182	193	145	274	340	241
gene3632	arrS	37	43	53	49	75	63
gene3633	gadE	243	362	483	373	579	480
gene3634	gadF	26	52	29	38	49	38
gene3635	mdtE	43	64	42	66	88	62
gene3636	mdtF	179	183	153	215	255	225
gene3637	gadW	723	771	685	1109	1585	1024
gene3638	gadY	621	598	419	660	912	743
gene3639	gadX	1665	1607	1329	3502	5216	3273
gene3640	gadA	120	182	214	227	235	257
gene3641	ccp	245	248	299	278	363	228
gene3642	treF	302	350	330	333	400	382
gene3643	yhjB	124	94	68	137	208	158
gene3644	yhjC	114	125	105	107	152	148
gene3645	yhjD	232	291	289	202	281	217
gene3646	yhjE	55	48	40	57	98	86
gene3647	yhjG	1365	1465	1754	943	1281	1276
gene3648	pdeH	2462	2637	3186	1712	2581	2343
gene3649	kdgK	519	803	1086	535	637	650
gene3650	yhjJ	1733	1416	1198	564	759	548
gene3651	dctA	9949	6619	6010	1222	1753	1041
gene3652	pdeK	735	768	696	561	659	487
gene3653	bcsC	333	486	465	245	323	265
gene3654	bcsZ	32	35	36	30	37	30
gene3655	bcsB	158	137	147	112	156	133
gene3656	bcsA	220	168	147	217	272	259
gene3658	yhjR	255	294	242	487	550	480
gene3659	bcsE	2083	2912	2835	3654	5580	3665
gene3660	bcsF	45	89	98	60	87	57
gene3661	bcsG	228	354	322	119	202	105
gene3662	ldrD	130	133	100	168	130	130
gene3663	rdlD	97	104	79	126	91	84
gene3664	yhjV	1117	864	738	1097	1584	1111
gene3665	dppF	182	103	101	194	213	158
gene3666	dppD	35	29	30	38	48	30
gene3667	dppC	40	34	27	23	31	21
gene3668	dppB	47	34	28	40	41	60
gene3669	dppA	619	559	558	583	715	550
gene3670	proK	6304	3811	5446	91346	86316	79602
gene3671	eptB	1675	1962	1879	1000	1214	920
gene3672	yhjX	17083	45236	40591	306	392	290
gene3673	yhjY	246	307	308	170	265	178
gene3674	tag	230	230	235	169	219	141
gene3675	yiaC	81	72	77	79	85	64
gene3676	bisC	356	403	360	280	375	289
gene3677	yiaD	496	619	561	506	561	545
gene3678	ghrB	728	674	631	533	730	509
gene3679	yiaF	4185	3826	3631	6060	6881	4676
gene3680	yiaG	597	612	436	219	314	175
gene3681	cspA	1024968	725035	571355	925853	1418312	701613
gene3683	hokA	408	324	295	2059	2273	1578
gene3684	insJ	1112	859	777	3530	3606	2408
gene3685	insK	1625	1355	1456	3536	3823	3084
gene3687	glyS	4617	4640	4652	2425	2758	2443
gene3688	glyQ	1262	1323	1187	1053	1318	1071
gene3689	ysaB	138	171	159	176	241	175
gene3690	wecH	324	283	254	363	590	408
gene3691	yiaA	598	597	692	830	1171	736
gene3692	yiaB	246	243	374	409	466	339
gene3693	xylB	117	85	106	133	119	132
gene3694	xylA	218	166	175	141	190	167
gene3695	xylF	110	128	141	157	228	147
gene3696	xylG	827	769	769	1219	1655	1250
gene3697	xylH	91	128	101	100	121	109
gene3698	xylR	496	469	422	502	743	493
gene3699	bax	5954	7844	8606	11443	12580	10617
gene3700	malS	201	251	210	168	246	166
gene3701	avtA	1092	874	900	995	1202	984
gene3702	ysaA	210	1372	1479	105	113	101
gene3703	yiaJ	193	198	221	235	267	222
gene3704	yiaK	36	44	34	32	39	34
gene3705	yiaL	22	16	33	33	60	40
gene3706	yiaM	13	49	60	58	68	72
gene3707	yiaN	41	53	44	45	67	48
gene3708	yiaO	21	22	36	19	28	21
gene3709	lyxK	23	26	12	7	17	14
gene3710	sgbH	6	6	3	2	4	3
gene3711	sgbU	11	13	19	15	27	21
gene3712	sgbE	25	21	34	28	58	37
gene3715	yiaT	87	111	114	142	176	169
gene3716	yiaU	428	504	624	795	774	717
gene3717	yiaV	119	152	175	178	226	178
gene3718	yiaW	37	39	53	106	100	114
gene3719	aldB	41	62	54	33	31	38
gene3720	yiaY	103	103	94	134	175	131
gene3721	selB	368	375	424	194	217	195
gene3722	selA	267	426	407	200	219	197
gene3723	yibF	631	887	873	644	789	673
gene3724	rhsA	328	440	415	384	532	437
gene3725	yibA	970	1403	1318	1375	1793	1626
gene3727	yibG	193	180	197	315	505	388
gene3730	yibV	136	142	129	305	376	318
gene3732	yibH	82	79	132	88	71	67
gene3733	yibI	72	60	77	65	136	90
gene3734	mtlA	472	517	574	291	358	315
gene3735	mtlD	1721	1283	1380	1898	2395	1717
gene3736	mtlR	1676	1422	1370	2067	2602	1923
gene3737	yibT	307	268	209	340	560	341
gene3738	yibL	1395	668	433	781	1584	684
gene3739	lldP	6643	3497	2633	1061	1651	833
gene3740	lldR	1265	882	697	91	108	90
gene3741	lldD	1842	2631	2895	162	183	132
gene3742	trmL	218	176	149	195	249	184
gene3743	cysE	1681	2110	1559	693	786	637
gene3744	gpsA	4752	4899	5132	3977	4617	4168
gene3745	secB	9128	20293	21249	14827	15252	15110
gene3746	grxC	3529	5976	7046	3803	4888	3603
gene3747	yibN	2486	1805	1649	2745	3188	2388
gene3748	gpmM	1261	3512	4140	1204	1506	1265
gene3749	envC	647	538	523	646	787	597
gene3750	yibQ	493	435	462	301	392	351
gene3751	waaH	264	274	297	489	552	444
gene3752	tdh	1991	2096	2137	1302	1588	1412
gene3753	kbl	2087	2353	2345	1536	1946	1695
gene3754	htrL	6782	6732	7041	10197	13831	10068
gene3755	rfaD	3693	4712	6152	5357	5833	5011
gene3756	waaF	919	1052	872	619	745	656
gene3757	waaC	1219	1260	1122	644	898	683
gene3758	waaL	4476	3574	3015	2509	3860	2890
gene3759	waaU	2805	3256	2796	3964	5867	4531
gene3760	waaZ	3622	4270	4164	6483	8415	6719
gene3761	waaY	1868	2042	2293	3294	4351	3329
gene3762	waaJ	2454	2553	2410	4168	5388	4410
gene3763	waaO	3591	3671	3786	6424	8157	6858
gene3764	waaB	3275	2759	2807	4777	6524	4784
gene3765	waaS	4066	4641	5183	9373	10668	9435
gene3766	waaP	1261	1284	1376	2615	3390	2794
gene3767	waaG	1643	1605	1673	2320	3149	2219
